,id,est_diameter_max,relative_velocity,miss_distance,absolute_magnitude,hazardous
398,54073338,0.0070475794,65921.08904560831,39991175.99578553,29.63,False
399,54138707,0.0501233372,44329.12921093556,43213217.674227245,25.37,False
400,2326354,0.1714115092,29067.2186163728,39485182.23646435,22.7,False
401,3132126,0.4721064988,74417.21781426876,39198294.932988055,20.5,False
402,3661368,0.5082062231,85858.42270210796,42154620.16984487,20.34,True
403,3770141,0.2477650126,52284.629097794845,53854962.14361935,21.9,False
404,3830858,0.0594346868,56401.722388745715,39392053.25197606,25.0,False
405,3837917,0.2366137501,139122.43830111966,49294169.19714356,22.0,False
406,2023548,2.2700738128,42909.7474039054,69545452.36998212,17.09,False
407,2322756,0.8710437698,47354.95420935458,46878339.11199932,19.17,False
408,3069758,0.1081533507,55282.22295653898,44014496.03186388,23.7,False
409,3548085,0.0622357573,33231.635571610255,31268331.80738619,24.9,False
410,3595924,0.0196806745,53407.29737662743,49621788.38010306,27.4,False
411,3627059,0.0714562102,62912.95037395214,34040826.72294717,24.6,False
412,3781644,0.0430566244,26491.497238492826,33856574.213399164,25.7,False
413,54105994,0.0248908644,53101.981461595504,50304909.75371102,26.89,False
414,54110047,0.1076564312,52742.23119325587,43453774.69011449,23.71,False
415,2469513,0.3926810818,47735.18488667948,43334963.834870376,20.9,False
416,3273968,0.0494356193,23867.996283268163,45884236.63527924,25.4,False
417,3713273,0.0196806745,66505.38904911329,27624567.884048693,27.4,False
418,3771642,0.0062235757,22971.360006719577,32400132.577383697,29.9,False
419,3836051,0.0225964377,34549.91014168442,32374873.126632076,27.1,False
420,54005659,0.0187948982,69192.88212597555,34913144.329173565,27.5,False
421,54248044,0.0721173863,54781.494320435835,28459858.443023182,24.58,False
422,2162421,1.2590413069,54943.45889062988,47629817.2135408,18.37,True
423,2205388,0.4508582062,24031.312560337927,49794435.670328155,20.6,False
424,3703545,0.2060819612,66853.05585351332,53842153.65577007,22.3,False
425,3769811,0.0859092601,43253.802811875765,38962227.140454896,24.2,False
426,3797896,0.3420109247,5832.63618369725,39310625.45284696,21.2,False
427,3838839,0.0259441818,57558.180458114955,46918069.96042324,26.8,False
428,3986745,0.0342010925,26902.717803064126,25192355.245678693,26.2,False
429,54185134,0.2421251924,73945.33704324756,46860070.39848161,21.95,False
430,2136874,4.0368255207,108778.28899129435,50853883.82132459,15.84,False
431,2276770,0.6223575734,76881.41423813274,47331138.13500279,19.9,False
432,3557784,0.0714562102,33601.1500037162,16336783.467929322,24.6,False
433,3558388,0.0714562102,57074.258043386144,10739780.208119014,24.6,False
434,3627115,0.358129403,87298.6604449347,54851413.51647926,21.1,False
435,3769881,0.0215794305,36637.95301933444,37332037.96123899,27.2,False
436,3869331,0.0259441818,25581.77048196919,30824907.71866403,26.8,False
437,3892280,0.0510551996,41315.19320132542,35146648.3710965,25.33,False
438,54104895,0.7482383761,66311.612113086,34491802.131862335,19.5,True
439,54245582,0.0625230245,66874.73543146976,37600426.918330126,24.89,False
440,2023187,3.7328451875,119997.35976265837,23234408.13806828,16.01,True
441,2325102,0.5675968529,61770.293357077775,24792615.17067467,20.1,False
442,3248670,0.1185877909,44587.06274549028,39938288.123498745,23.5,False
443,3557844,0.1714115092,61757.49331676284,49389859.583089955,22.7,False
444,3692560,0.0567596853,36515.056819200225,37045003.71703582,25.1,False
445,3770278,0.4721064988,65876.06595491535,53462722.37775606,20.5,False
446,3827572,0.1563291544,51557.505303571954,45761235.10300604,22.9,False
447,3840687,0.0225964377,29811.324308657,33743253.68974278,27.1,False
448,54051343,0.2312277636,54322.01051377829,43093848.626749866,22.05,False
449,54132120,0.2259643771,54322.01084743657,43093848.64306962,22.1,False
450,2026379,1.4929318344,69560.36200620816,36084170.19521413,18.0,False
451,2029075,2.0798881414,64512.46490206071,39175468.76888422,17.28,True
452,2364136,0.5521282628,81752.27554666893,27895779.175433163,20.16,True
453,2426082,0.5754929116,39418.21001975812,66317691.43460643,20.07,False
454,3402365,0.6982966825,106092.87063643284,46140051.70631061,19.65,False
455,3827304,0.0059434687,21863.330468597553,26294656.51356372,30.0,False
456,3905989,0.6824015094,86961.20206834287,58119531.41496771,19.7,True
457,3991582,0.5176544822,69233.0884993251,53868793.282009244,20.3,False
458,54016782,0.0411187571,38031.34700439219,33303172.535026696,25.8,False
459,54131354,0.0215794305,33601.939051861285,35366392.83998393,27.2,False
460,54139088,0.0426618789,15582.458852338561,28587083.896961458,25.72,False
461,54192219,0.1137732014,89138.89236393485,26514418.022951845,23.59,False
462,2138127,2.2389272325,71783.18514331103,39340375.978261895,17.12,True
463,2164202,0.411187571,35151.12212156088,32961656.79150905,20.8,True
464,2385252,0.7835017643,97174.92409938594,37243804.21428043,19.4,True
465,3070541,1.1067256584,74743.14407086965,6831322.668262172,18.65,True
466,3378868,0.5675968529,31987.228052046685,50306694.072332285,20.1,False
467,3404525,0.580817882,89162.31667473273,62532846.88638132,20.05,False
468,3458970,0.0450858206,20330.266165383196,12276965.90787373,25.6,False
469,3672459,0.0594346868,45332.209750030444,32445408.18449521,25.0,False
470,3745584,0.0297879063,50857.49327508915,49079325.4488295,26.5,False
471,54017434,0.4508582062,72876.7136637953,40679907.29176248,20.6,False
472,54106739,0.5370812349,51821.72164466455,31030661.735023238,20.22,True
473,54143561,0.310484539,29712.56202726495,72635277.03313133,21.41,False
474,54217983,0.2594418179,44189.115018776,53716537.091934405,21.8,False
475,2613763,0.5297122041,31987.228268565214,50306694.074825585,20.25,False
476,2162361,0.5572370428,58087.680346240515,47218478.40351188,20.14,True
477,3253644,0.4943561926,64492.30190173159,41689226.785892434,20.4,False
478,3368404,0.0392681082,25291.90039748664,25134152.980137896,25.9,False
479,3710219,0.0113250461,77060.19897052912,31028789.610763304,28.6,False
480,3976542,0.0542050786,40226.80128539575,37852767.92399121,25.2,False
481,2022753,1.7220270881,68230.19662979251,47241105.15921699,17.69,True
482,2098943,1.0328564805,31842.997570952277,30733838.705337957,18.8,False
483,2162567,0.602615057,31448.489005631272,36630050.499090545,19.97,True
484,3257201,0.1425738833,51952.52451802508,34171243.657701924,23.1,False
485,3989317,1.0424133839,81027.77748553765,42436817.679828584,18.78,True
486,54017563,0.0494356193,31602.437688430404,34029319.64606021,25.4,False
487,54220008,0.1959025002,68444.684191103,71360221.63266769,22.41,False
488,54248971,0.1778443116,72711.60051865663,52682596.254748926,22.62,False
489,2424965,1.0424133839,74524.37603390517,54598942.87956667,18.78,False
490,3404530,0.0859092601,48610.753519531645,44746767.93348271,24.2,False
491,3556963,0.0225964377,40366.27758789273,44080196.398527674,27.1,False
492,3766132,0.023661375,25166.18133064888,45356565.53685371,27.0,False
493,3771014,0.0517654482,39727.279443740525,45222951.92749375,25.3,False
494,2285838,1.607089186,64980.0896284699,54985243.891234964,17.84,False
495,2302010,1.0815335068,103833.92103396825,49263640.3918019,18.7,False
496,3170238,0.0622357573,19960.963786336735,47133332.36535776,24.9,False
497,3177198,0.1563291544,71466.86244874101,36846941.425440535,22.9,False
498,3321667,0.3420109247,57537.70067837052,34909715.15613205,21.2,True
499,3607504,0.0271668934,34473.6416148697,38683354.397629276,26.7,False
500,3663464,0.0171411509,28914.526697481106,36569015.80338153,27.7,False
501,3736807,0.0196806745,26570.763471665705,30162431.60147203,27.4,False
502,54244776,0.7015198735,42673.786762978416,49947908.77377475,19.64,False
503,2483656,0.1052058716,43269.432262216294,9092019.688432245,23.76,False
504,2497117,1.3367185619,50873.905129862294,48394012.603806734,18.24,True
505,2514571,0.4943561926,67670.01816590555,40937481.63561502,20.4,False
506,3137845,0.1636967205,80950.24980922813,27373114.090210717,22.8,False
507,3351832,0.0326617897,18239.097305102026,30851745.738039732,26.3,False
508,3730802,0.0714562102,32502.539023812264,29511309.47153558,24.6,False
509,3756788,0.5176544822,63258.73088875156,50071227.79787461,20.3,False
510,3767152,0.0859092601,23165.689806645878,26081040.789747987,24.2,False
511,3773755,0.0594346868,29464.727206530697,28556314.253427114,25.0,False
512,3799830,0.0259441818,56643.608447680825,44050050.53851528,26.8,False
513,2020429,1.6750970692,51275.74628690405,31243606.965192713,17.75,False
514,2494880,0.6427468824,44784.068850223004,43884680.78905058,19.83,False
515,3092225,0.2157943048,29771.089706033952,69638354.21054986,22.2,False
516,3566530,0.3926810818,50882.375288172596,49713434.40015805,20.9,False
517,3673977,0.0472106499,34332.57929041427,31788350.541176725,25.5,False
518,3739701,0.0812905344,19323.778052111335,27498762.89039277,24.32,False
519,3799269,0.5521282628,86511.0187254684,49238980.10445528,20.16,False
520,3951324,0.0392681082,32939.01170872675,39439560.85756266,25.9,False
521,54075550,0.2594418179,48081.23527414296,43757781.89778798,21.8,True
522,54192748,0.0050587123,59684.976904309224,36446962.89444311,30.35,False
523,3468430,0.7482383761,53016.69855374771,50703425.36101782,19.5,False
524,3745111,0.0517654482,54690.484995251514,41062257.39553248,25.3,False
525,3758927,0.3664713084,62823.07258093309,32182070.727935523,21.05,True
526,3780786,0.3119176705,54843.58895916226,59053863.63921273,21.4,False
527,3836853,0.0187948982,21224.003941368148,25967244.526521455,27.5,False
528,3843340,0.1794898848,47326.610887856514,42418459.8270775,22.6,False
529,54016236,0.358129403,61966.42538661953,44594928.543786414,21.1,False
530,54075584,0.0206081961,19257.393451020664,48823650.81591523,27.3,False
531,54095181,0.079806815,37947.39240479971,40971377.1365331,24.36,False
532,54110070,0.0714562102,81707.40026436417,45743814.667409174,24.6,False
533,2333755,0.8054525833,68411.28741455312,61753496.440220244,19.34,False
534,2485823,0.4487867009,52223.80536300806,47598814.585155815,20.61,False
535,2515639,0.2978790628,44420.60061510536,42980364.095865965,21.5,False
536,3389195,0.1714115092,28655.10774597449,31931479.734202854,22.7,False
537,3600563,0.1492931834,69640.65896444689,40395272.458107814,23.0,False
538,3728903,0.2477650126,15899.916671717288,49607474.028749906,21.9,False
539,3799802,0.0342010925,40280.67988655612,42654791.83537936,26.2,False
540,3841900,0.2489086439,43533.992907588145,44324123.98888599,21.89,False
541,54194350,0.0432553648,31321.194806211683,25545835.26556984,25.69,False
542,2497232,0.4345502246,41136.581995830005,36276480.60079909,20.68,False
543,3368294,0.1968067451,65678.49426117436,43511138.37833118,22.4,False
544,3404526,0.2157943048,63530.482454630546,43184593.56696568,22.2,False
545,3601677,0.0407417781,26946.431413594168,25962789.515665997,25.82,False
546,3647013,0.016369672,29643.95065497491,42938090.66928107,27.8,False
547,3745032,0.1794898848,46710.65256312301,41916675.87398971,22.6,False
548,3761271,0.0783501764,57820.4384848437,53173647.44763712,24.4,False
549,3838791,0.2844722965,16697.217041526033,47019991.49389776,21.6,False
550,54016922,0.8995803882,95975.49257599606,54079526.75629007,19.1,False
551,54073370,0.003515928,50207.64767559824,41767400.230820455,31.14,False
552,54235541,0.0342010925,56854.87339142053,33197459.08238287,26.2,False
553,3404126,0.1081533507,26765.373739135677,26570178.833819907,23.7,False
554,3715435,0.0820427065,29214.24706473672,44601526.69639889,24.3,False
555,3843512,0.016369672,19715.241609428285,22428262.188255873,27.8,False
556,3843822,0.1879489824,52790.34088384921,44430853.76769584,22.5,False
557,54049824,0.8091703835,77448.82843614001,63974641.9482435,19.33,False
558,54178150,0.0578149266,21455.718347246875,27791420.075048726,25.06,False
559,54217965,0.2897610314,63881.01892530648,56736309.02527078,21.56,False
560,3774006,0.0859092601,59513.35541317142,37703491.12977968,24.2,False
561,54006021,0.0542050786,39202.5673055597,42766884.594855525,25.2,False
562,54205438,0.0494356193,27778.435472948153,39388537.55157834,25.4,False
563,54207058,0.0095069231,23006.709837511873,24366471.578412063,28.98,False
564,54218588,0.0138688349,24502.3718149296,30999534.758484438,28.16,False
565,54016226,0.0196806745,29918.542364447887,30486014.84065199,27.4,False
566,3515381,0.0645713667,62627.21940805272,25780180.09313011,24.82,False
567,3840701,0.3119176705,81473.11954524832,46156721.27728641,21.4,True
568,54016333,0.1425738833,40172.446793832496,35775153.2333757,23.1,False
569,3072196,0.0748238376,39024.19136579992,33777734.89424684,24.5,False
570,3263234,0.0375007522,50804.31592414636,37073988.82420093,26.0,False
571,3648875,0.2767196367,51624.79016184164,45148445.108930096,21.66,False
572,3663954,0.1636967205,53265.09498610223,42273184.59750432,22.8,False
573,3669250,0.6824015094,47564.94506010877,70530108.3478023,19.7,False
574,3781708,0.0358129403,58679.3486518844,50175955.85682864,26.1,False
575,3802033,0.0820427065,37475.212800628586,41118534.20209368,24.3,False
576,2380818,0.4365560173,65978.46343063537,48730268.10296756,20.67,False
577,3588013,0.4305662442,39919.691293269854,45676254.3599497,20.7,True
578,3602525,0.0859092601,15234.88893142555,31762667.356702287,24.2,False
579,3709252,0.2366137501,51751.2534199555,44984833.90804338,22.0,False
580,3802002,0.0259441818,34850.1742080198,34090602.934106305,26.8,False
581,3838913,0.2060819612,75141.36636413398,38474191.56671935,22.3,False
582,54016321,0.0986370281,50844.465355804845,49400217.18839817,23.9,False
583,2549948,0.4305662442,39919.69130877847,45676254.39236257,20.7,True
584,54262978,0.0261842403,57525.681509127586,39005421.30762898,26.78,False
585,2018736,3.8551384433,13053.9179049873,49491597.476510026,15.94,False
586,2304293,1.0569147985,80659.06352822627,57862357.616918795,18.75,False
587,2340666,1.6294460236,56378.7220946786,45682475.72297154,17.81,False
588,2524471,0.4943561926,43607.96794548921,41942044.89146798,20.4,False
589,3430307,0.0567596853,42686.34117075315,41090184.29371785,25.1,False
590,3560058,0.1032856481,44423.8348806382,47282737.15437355,23.8,False
591,3666783,0.5200438667,56471.50969405368,55198163.74860836,20.29,True
592,3781897,0.038908096,19448.57417572426,21085968.997703932,25.92,False
593,3841622,0.0430566244,33533.99956438145,35399926.89816828,25.7,False
594,2088254,1.7062394488,79030.95315244756,48603708.44257761,17.71,True
595,2528807,0.2259643771,44394.778116500536,40058167.05642204,22.1,False
596,3358223,0.1714115092,56075.02077361964,50197118.42966234,22.7,False
597,3370167,0.3119176705,60897.849675000885,48985061.6640749,21.4,True
598,3449591,0.2844722965,74020.80395567512,45525798.23512635,21.6,True
599,3512283,0.0859092601,54491.6164337585,52853534.716180585,24.2,False
600,3713285,0.0342010925,39603.29034737502,32788737.342394747,26.2,False
601,3732114,0.0411187571,42403.574627787355,43917021.83233929,25.8,False
602,3789079,0.1879489824,46148.1415118096,21191680.345559157,22.5,False
603,54139319,0.0194106455,45273.40225351191,42077816.2568721,27.43,False
604,2613726,0.320656449,60897.849957228056,48985061.68478846,21.34,True
605,2225312,0.2716689341,10577.365451119382,30550517.755107153,21.7,False
606,2510529,0.2716689341,25645.831260970128,40814963.28218252,21.7,True
607,3071767,0.4943561926,55881.82128968967,33639071.20736408,20.4,True
608,3117468,0.1794898848,49420.40355026192,51040782.28123242,22.6,False
609,3704156,0.0311917671,20956.2022620256,24804580.735453572,26.4,False
610,3733933,0.0171411509,42704.767975534654,42615488.64332091,27.7,False
611,2612343,0.1745982871,49420.4032997102,51040782.08807518,22.66,False
612,2139211,1.5489592011,56612.6294854388,9042726.111802597,17.92,True
613,3117460,0.2884297004,60318.61703580246,49150726.29237827,21.57,False
614,3134264,0.3597824532,42855.03161504737,43052663.67189682,21.09,False
615,3710558,0.0714562102,38756.918498958265,37520275.9480687,24.6,False
616,3750672,0.1479244553,37884.315031745035,41435817.03932206,23.02,False
617,3759349,0.8054525833,83507.9703369833,67784341.60433772,19.34,False
618,3763102,0.0542050786,19400.671843824275,32298863.78404606,25.2,False
619,54217195,0.0300635304,55983.763832387434,38412924.90747383,26.48,False
